5.956825093923309722e-02,1.147343312063927034e-01,1.181573140914782966e-01,5.810960701294050346e-02,1.069425726042100983e-01,1.210877213906613042e-01,1.128069652334665052e-01,1.396290774643687005e-01,1.249889677380880970e-01,1.147462579760271939e-01,1.020621384697953937e-01,8.446657522809940255e-02,4.590375096905000007e-02,1.147283678215754998e-01,1.328117359413202025e-01,1.210579044665752030e-01,1.211079968990398936e-01,1.362728844892359958e-01,6.982527282485530284e-02,5.077464368775710252e-02,1.289319577792354954e-01,1.079098336215635057e-01,1.030210507484047994e-01,1.128021945256127007e-01,1.328463235732600944e-01,9.277595563241690380e-02,1.049639215218557964e-01,1.299206869819309051e-01,1.518897966485777129e-01,1.220728725624664057e-01,1.083880970839048025e-01,4.539686325958609825e-02,1.230413262567832955e-01,8.397877035005059387e-02,1.074267994513685986e-01,8.595861410936840585e-02,1.127831116941975936e-01,1.381704335380762039e-01,1.377172162919672871e-01,1.352388335619297000e-01,1.059645774941855995e-01,6.541952412189150357e-02,8.007871667958729733e-02,6.494603136740409455e-02,6.152066312839159917e-02,1.059454946627705063e-01,1.206011091895760057e-01,1.137515653885144973e-01,1.191341165245392991e-01,1.196099946329536035e-01,1.137801896356371023e-01,9.278549704812449894e-02,7.910549227741660305e-02,7.860814598366029637e-02,5.517442900590369820e-02,1.162168286719541949e-01,9.278191901723409352e-02,1.230365555489295049e-01,1.298980261196253927e-01,1.596696284811258970e-01,1.181549287375514012e-01,1.181620847993321011e-01,7.371936311050150681e-02,1.582264893553581020e-01,1.533210090047109897e-01,6.250104359234300022e-02,8.447492396684350147e-02,4.882700220645230099e-02,1.147355238833561997e-01,1.181441946448803931e-01,8.738028504979419853e-02,1.401228457272347960e-01,8.593476057009949431e-02,7.276045083189210116e-02,9.571351899338059743e-02,1.444999701830758931e-01,1.357910429960045018e-01,1.039775776730871987e-01,1.508795992605402869e-01,6.591090703083070379e-02,8.789432882103880018e-02,1.284107579462102078e-01,6.930645834575699382e-02,6.690917764923369482e-02,1.210650605283559028e-01,1.167332577971255947e-01,1.366974774882223076e-01,7.469378018963560018e-02,5.615123143896470076e-02,1.089212236865644973e-01,4.249030949967200210e-02,9.133043115272219958e-02,1.069246824497584042e-01,9.961237998688049489e-02,8.498538970719779484e-02,1.123000775240026033e-01,7.472359711372170143e-02,1.332816506649174004e-01,1.200942214801121039e-01
8.104120698908699738e-02,1.284095652692467948e-01,1.240217067207346063e-01,5.275090941618459928e-02,4.686981930944000146e-02,1.118110799689903956e-01,1.083857117299778933e-01,8.399785318146579804e-02,5.517204365197680288e-02,1.084000238535391958e-01,8.885443377661160491e-02,8.204424831534369578e-02,1.420979187786987896e-01,1.411163456377839964e-01,1.396577017114913888e-01,1.044773093207704007e-01,8.739817520424590647e-02,1.171673922118194044e-01,1.225976504263820016e-01,8.936012880911199663e-02,1.083869044069413062e-01,1.274267994513685887e-01,1.371793189814538017e-01,6.055578746496510095e-02,1.035255531039418059e-01,1.186534677082712042e-01,1.015850676844175932e-01,8.298646311646490359e-02,9.032142644164820044e-02,7.375514341940479779e-02,1.259574214324049868e-01,1.289248017174547956e-01,1.098670165185759023e-01,1.069354165424293984e-01,8.250819965412360679e-02,1.039787703500506949e-01,1.279336871608323933e-01,1.059657701711490957e-01,1.337968871131254012e-01,7.322201681674510299e-02,1.001061482497464933e-01,1.318218140616614076e-01,9.618581907090459349e-02,6.591209970779410288e-02,6.541833144492810448e-02,1.128057725565029951e-01,1.054720019082830973e-01,1.254922774166616906e-01,7.274733138529429488e-02,1.259836603256007936e-01,1.288914067624783999e-01,1.103619774584053970e-01,1.357206750551613050e-01,9.521020931480700389e-02,7.131492635219749410e-02,1.362239847337347876e-01,7.129822887470919912e-02,6.445941916631879598e-02,1.625893016876379105e-01,1.425928797185281871e-01,6.542787286063569963e-02,1.191484286481006016e-01,1.001061482497464933e-01,1.181740115689664944e-01,7.276045083189210116e-02,1.352603017472716884e-01,1.054588824616851939e-01,5.810602898205020211e-02,6.738505575764799915e-02,7.274852406225769397e-02,1.177386844773092994e-01,1.127950384638320008e-01,1.415898383922714054e-01,1.367177529966007998e-01,6.152781919017229900e-02,6.593237521617270613e-02,1.225630627944420958e-01,5.224044367583040305e-02,1.152316775001490934e-01,4.932077046931829939e-02,1.293637068400023127e-01,1.269843162979306939e-01,6.592760450831890162e-02,1.034909654720019001e-01,1.137754189277833949e-01,9.617985568608740377e-02,1.093696702248195957e-01,1.318158506768440930e-01,1.093839823483808982e-01,1.455077822171864099e-01,1.211079968990397965e-01,1.113173117061243972e-01,8.692826048064880573e-02,1.103560140735880962e-01,1.064332995408193011e-01,1.064547677261613035e-01,1.181489653527341976e-01,1.000858727413680010e-01,1.274375335440394996e-01
1.069544993738445054e-01,1.254624604925755893e-01,6.983362156359949890e-02,6.248553879181820148e-02,6.345995587095229484e-02,1.489486552567237110e-01,6.297572902379390547e-02,1.225833383028206020e-01,1.611330431152722120e-01,1.118003458763194014e-01,1.093839823483808982e-01,1.030711431808694067e-01,1.210626751744289936e-01,1.132995408193689935e-01,1.015480946985508059e-01,1.518587870475280877e-01,1.152471823006737950e-01,1.396386188800763095e-01,1.215862603613810933e-01,1.088854433776610953e-01,9.665931182539200250e-02,1.215647921760391048e-01,5.812153378257489678e-02,1.225475579939172971e-01,1.406154213131373121e-01,7.179318981453869375e-02,1.240455602600035040e-01,1.010531337587213946e-01,1.113399725684297986e-01,9.471882640586790081e-02,7.518516309857470326e-02,1.200977995110023983e-01,8.932434850020870565e-02,6.641063867851390579e-02,8.156479217603909704e-02,1.162251774106982938e-01,8.739936788120930555e-02,1.513864869700040916e-01,1.245035482139661975e-01,1.503691335201859935e-01,1.093434313316238027e-01,8.644641898741720065e-02,1.259824676486372974e-01,1.342465263283439125e-01,7.419166318802550286e-02,9.519708986820919761e-02,1.205903750969049976e-01,1.147534140378077966e-01,3.711491442542780295e-02,6.348261673325779342e-02,7.860576062973340106e-02,1.274112946508438038e-01,6.298765579342829879e-02,1.147701115152961054e-01,1.093601288091120005e-01,1.201443139125766973e-01,7.468304609696460594e-02,1.079002922058559938e-01,7.761941678096480335e-02,1.030162800405509949e-01,1.211235016995645952e-01,1.054338362454528971e-01,1.337718408968930905e-01,1.181656628302223955e-01,7.325183374083130139e-02,1.220836066551374000e-01,1.064416482795634000e-01,9.862961416900230260e-02,5.957421432405030082e-02,1.371960164589421105e-01,1.288675532232095022e-01,1.279241457451248953e-01,1.088961774703321034e-01,1.122917287852585044e-01,7.079611187309910181e-02,1.303739042280397942e-01,1.240217067207346063e-01,9.278430437116100271e-02,1.117919971375752053e-01,8.249627288448919959e-02,1.298837139960641873e-01,1.191520066789909932e-01,1.313614407537717910e-01,5.614407537718400093e-02,1.079062555906731974e-01,1.352245214383684113e-01,1.108485896594906955e-01,1.230556383803445980e-01,1.128081579104299043e-01,1.367177529966007998e-01,1.137837676665274939e-01,1.371972091359054957e-01,1.049794263223804980e-01,5.030711431808689710e-02,1.255137456020037068e-01,1.313053849364899106e-01,8.302224342536819457e-02,1.250008945077225875e-01,9.032738982646550119e-02
9.763611425845310221e-02,6.004770707853770290e-02,1.035267457809052050e-01,4.541475341403779925e-02,1.127497167392211008e-01,1.313721748464428130e-01,1.157123263164171051e-01,1.343371697775657125e-01,1.186534677082712042e-01,1.137682628660026951e-01,1.210817580058441006e-01,1.240133579819904935e-01,9.471524837497760640e-02,1.327962311407955009e-01,1.440968453694315976e-01,1.113507066611008067e-01,5.469258751267210006e-02,1.049651141988191955e-01,1.249961237998687968e-01,1.347629554535154095e-01,4.198819249806189785e-02,1.352400262388931962e-01,9.226787524598960288e-02,7.372890452620900481e-02,1.240038165662829955e-01,1.401431212356132883e-01,8.886874590017289355e-02,1.303774822589300886e-01,1.211413918540163032e-01,1.098658238416125033e-01,1.123203530323810956e-01,8.790744826763670361e-02,1.215671775299660001e-01,1.132613751565387933e-01,1.269437652811735984e-01,8.202993619178239326e-02,1.342942334068817078e-01,1.240264774285883970e-01,1.010626751744290036e-01,1.015540580833681067e-01,1.415719482378197946e-01,9.958971912457509346e-02,1.147414872681734033e-01,1.415993798079789867e-01,9.032261911861169668e-02,7.421432405033090429e-02,7.326137515653879939e-02,1.020585604389050993e-01,7.567296797662349805e-02,1.303631701353687999e-01,1.240205140437711934e-01,7.518874112946499766e-02,9.035362871966119702e-02,1.298908700578448039e-01,1.127866897250879019e-01,9.763372890452620689e-02,1.391567773868447877e-01,1.181644701532589964e-01,1.328176993261374894e-01,1.537933090822350135e-01,1.269378018963563115e-01,1.401264237581250904e-01,9.764565567416060021e-02,1.069151410340509062e-01,1.581430019679170018e-01,8.447373128988010238e-02,1.230711431808693967e-01,1.113196970600511954e-01,8.006917526387970219e-02,1.260063211879061951e-01,1.176885920448445949e-01,1.035100483034169933e-01,1.401419285586497920e-01,1.186820919553937953e-01,1.191424652632833980e-01,9.958971912457509346e-02,1.337718408968930905e-01,4.493171924384280203e-02,1.215624068221121956e-01,1.264440336334902992e-01,8.349215814896529531e-02,1.240121653050270945e-01,1.235291311348321042e-01,1.030508676724909006e-01,6.540998270618400556e-02,6.737551434194040401e-02,5.615958017770879968e-02,1.328200846800643986e-01,1.128010018486493016e-01,6.690440694137990418e-02,1.469771602361500118e-01,1.137778042817101931e-01,1.342512970361977032e-01,1.264738505575764005e-01,1.137658775120757998e-01,9.278072634027069443e-02,1.215946091001252061e-01,1.381823603077106111e-01,1.230639871190887941e-01
1.010936847754785040e-01,1.127962311407954971e-01,1.113161190291609010e-01,1.015635994990757018e-01,6.055220943407470247e-02,9.815373606058799827e-02,1.308473969825272865e-01,8.888663605462460149e-02,6.737432166497700492e-02,1.191221897549047948e-01,6.591567773868439728e-02,5.272467052298879936e-02,7.034289462699019890e-02,6.200846800644040091e-02,9.569443616196550428e-02,9.082354344325839490e-02,9.425487506708800367e-02,1.152328701771125063e-01,9.520424592998980029e-02,8.154213131373359846e-02,6.689009481781850452e-02,1.381656628302224132e-01,8.448565805951449570e-02,9.765758244379510455e-02,1.206070725743931954e-01,1.518671357862722004e-01,1.215969944540521014e-01,1.449997018307591090e-01,1.098550897489414951e-01,1.249877750611246008e-01,5.517085097501339686e-02,9.912934581668550460e-02,7.620013119446590599e-02,1.201168823424175053e-01,7.175144612081810203e-02,1.352364482080027908e-01,1.176826286600274052e-01,1.498586677798318112e-01,1.382396088019559877e-01,1.591842089570038865e-01,9.618939710179490177e-02,1.000906434492216945e-01,1.191770528952233038e-01,4.004651440157429992e-02,1.425570994096249100e-01,1.230556383803445980e-01,6.935178007036789383e-02,1.171828970123441060e-01,5.371220704872080309e-02,1.425618701174787006e-01,1.108211580893315035e-01,1.196290774643686966e-01,7.276760689367280099e-02,1.040002385353926001e-01,6.004889975550119913e-02,1.201216530502712959e-01,1.079157970063808064e-01,7.421670940425779961e-02,7.569682151589239572e-02,6.102570218856220169e-02,1.298694018725027877e-01,8.934104597769690348e-02,7.277476295545350082e-02,8.205259705408779469e-02,1.206118432822469999e-01,8.692468244975840030e-02,9.082235076629489867e-02,1.205784483272704932e-01,5.614765340807439942e-02,1.396433895879301001e-01,1.347713041922594945e-01,1.352328701771124964e-01,8.742441409744169944e-02,1.078895581131849996e-01,6.103285825034279743e-02,1.137420239728069021e-01,1.044820800286242052e-01,1.094066432106862996e-01,1.186319995229292018e-01,7.570039954678270400e-02,1.220382849305264999e-01,1.181907090464547061e-01,6.200011926769630199e-02,1.508629017830520058e-01,8.885920448446529840e-02,8.105671178961179613e-02,9.814538732184380221e-02,8.202874351481899418e-02,1.069222970958314950e-01,1.225904943646013018e-01,8.738505575764800304e-02,1.352555310394178978e-01,1.010877213906613004e-01,8.790267755978289910e-02,8.890452620907619841e-02,6.297453634683039536e-02,8.447969467469730598e-02,1.167177529966007959e-01,8.448208002862420130e-02
1.455268650486016002e-01,1.181346532291728951e-01,7.910072156956279854e-02,1.269079849722702102e-01,4.052358518695210049e-02,7.665215576361139593e-02,5.810602898205020211e-02,1.113292384757588044e-01,9.768620669091769571e-02,1.367368358280159901e-01,9.279861649472240237e-02,6.543264356848939312e-02,6.395014610292799884e-02,1.157278311169419038e-01,8.007513864869700293e-02,6.933627526984309508e-02,1.015564434372950020e-01,6.104597769694070086e-02,5.029399487148900061e-02,8.692587512672189654e-02,8.788240205140429584e-02,8.202278013000169343e-02,5.809529488937920094e-02,1.098694018725027977e-01,1.410889140676246933e-01,1.240431749060765948e-01,9.519947522213599578e-02,4.491144373546419877e-02,6.835589480589179812e-02,9.276522153974589568e-02,7.569801419285579480e-02,1.089009481781858940e-01,1.464714652036495091e-01,6.544814836901420574e-02,9.276283618581900037e-02,6.641063867851390579e-02,1.215695628838928954e-01,1.161846263939411011e-01,1.064261434790386984e-01,1.357159043473074866e-01,1.367117896117835962e-01,1.020609457928319946e-01,1.152519530085275995e-01,1.249782336454171028e-01,1.011079968990399036e-01,5.909237283081870268e-02,7.811437772079429798e-02,7.568370206929450617e-02,1.123024628779294987e-01,9.133281650664909490e-02,7.274256067744050425e-02,7.567893136144070165e-02,7.030949967201380324e-02,1.064690798497227031e-01,5.177649233705049897e-02,5.467708271214739846e-02,5.420239728069650015e-02,1.059609994632953051e-01,1.064619237879420033e-01,6.836185819070900171e-02,1.186653944779055975e-01,7.958017770886749442e-02,1.391472359711372064e-01,1.098717872264297069e-01,9.766473850557569336e-02,1.313518993380642930e-01,1.333031188502593889e-01,6.640228993976980687e-02,1.264607311109786081e-01,1.137658775120757998e-01,6.202278013000170342e-02,1.235386725505396993e-01,1.381871310155644017e-01,1.259860456795277028e-01,1.039895044427216059e-01,1.029960045321724055e-01,7.812511181346530609e-02,7.179796052239249826e-02,9.277714830938040003e-02,1.186582384161249948e-01,1.020645238237223029e-01,1.176730872443197962e-01,1.040169360128808951e-01,8.497823364541709501e-02,8.347665334844049656e-02,1.176933627526983994e-01,9.621444331802729566e-02,1.054720019082830973e-01,8.056175084978230150e-02,9.473433120639269955e-02,1.255006261554058034e-01,1.474900113304311033e-01,8.790983362156359893e-02,1.176790506291370969e-01,5.469139483570870097e-02,1.142524897131611955e-01,8.791341165245389333e-02,1.230401335798198964e-01,7.811557039775769706e-02
8.739817520424590647e-02,1.332840360188441986e-01,1.430806845965769958e-01,6.443556562704989832e-02,1.059383386009899036e-01,9.568847277714830069e-02,4.980141928558649844e-02,6.984435565627049314e-02,8.642733615600209363e-02,1.000870654183314001e-01,1.372282187369550932e-01,1.064297215099290067e-01,1.113113483213070964e-01,1.123108116166735976e-01,1.401562406822111917e-01,5.908402409207459682e-02,8.152901186713569504e-02,1.288973701472954925e-01,8.694972866599079420e-02,7.079372651917220649e-02,1.118098872920268994e-01,1.088711312540998066e-01,1.157123263164172022e-01,8.547319458524650637e-02,1.294316894269187113e-01,7.908283141511120162e-02,5.225117776850139728e-02,1.118051165841730948e-01,1.303774822589300886e-01,8.155644343729499812e-02,7.178007036794080420e-02,1.167129822887470053e-01,1.215838750074541980e-01,1.108271214741486932e-01,1.245285944301984943e-01,3.857713638261069805e-02,1.005820263581608948e-01,9.522213608444149435e-02,1.083821336990875989e-01,1.030520603494542997e-01,1.166998628421491990e-01,1.064583457570516950e-01,1.230532530264177998e-01,4.931957779235490030e-02,1.225415946091000935e-01,1.133007334963325036e-01,1.298813286421371949e-01,4.442244618045199794e-02,1.376909773987715080e-01,7.080207525791630541e-02,7.716023615003869685e-02,1.137515653885144973e-01,9.228218736955090540e-02,1.225833383028206020e-01,1.157111336394537060e-01,1.416160772854672123e-01,8.791102629852699801e-02,4.932434850020869788e-02,1.186343848768560971e-01,1.113268531218318952e-01,1.166783946568071967e-01,1.225439799630270027e-01,1.034778460254039967e-01,1.128093505873934005e-01,1.069533066968811064e-01,8.986105313375869486e-02,8.742560677440509853e-02,1.005856043890512030e-01,4.345279980917159807e-02,1.030389409028563963e-01,6.445822648935529975e-02,9.910787763134350226e-02,8.446299719720909427e-02,1.005629435267457045e-01,9.568250939233109709e-02,1.269187190649412877e-01,1.269449579581370113e-01,1.269330311885024931e-01,4.246287792951269902e-02,1.108557457212713954e-01,4.686743395551309921e-02,6.201800942214800300e-02,9.864511896952710135e-02,7.861888007633130449e-02,1.298825213191006911e-01,1.152316775001490934e-01,7.862007275329470357e-02,1.332899994036615132e-01,4.395968751863549989e-02,5.175263879778160131e-02,9.962788478740529363e-02,1.323179676784543013e-01,1.059454946627705063e-01,9.669747748822229982e-02,4.637366569264710081e-02,1.411008408372592116e-01,1.181883236925277969e-01,1.167082115808932979e-01,9.374918003458759808e-02
1.181728188920030953e-01,7.324944838690440607e-02,6.495676546007510266e-02,1.181656628302223955e-01,7.175263879778159826e-02,8.641421670940420408e-02,6.640109726280629676e-02,1.347856163158208109e-01,1.030472896416004952e-01,1.000882580952948964e-01,1.455209016637843134e-01,1.094078358876497958e-01,1.201144969884905961e-01,7.516488759019619714e-02,1.303965650903451956e-01,1.010972628063687984e-01,1.010614824974654935e-01,5.468900948178179872e-02,1.230317848410757975e-01,1.240551016757110991e-01,1.225606774405152005e-01,6.104836305086760312e-02,1.157123263164171051e-01,1.142691871906493933e-01,4.589540223030590116e-02,1.259920090643449064e-01,1.059836603256008036e-01,9.473433120639269955e-02,1.215850676844175970e-01,9.664857773272099439e-02,1.215767189456734981e-01,1.245238237223448008e-01,9.666885324109959765e-02,9.911622637008760117e-02,6.788836543622149555e-02,5.078060707257429918e-02,7.129703619774580003e-02,1.450319041087720917e-01,4.736358757230599986e-02,8.005724849424529499e-02,1.079062555906731974e-01,1.513888723239310008e-01,8.253324587035600068e-02,8.202635816089209886e-02,1.186582384161249948e-01,5.957302164708679765e-02,1.108688651678692016e-01,1.259800822947103882e-01,7.031188502594069856e-02,1.044868507364779958e-01,8.640825332458700048e-02,5.078537778042809675e-02,1.059419166318801980e-01,1.440562943526745021e-01,1.401347724968692032e-01,8.154570934462400389e-02,1.015802969765638025e-01,4.394537539507419738e-02,1.279336871608323933e-01,1.103440873039537029e-01,5.809410221241569777e-02,1.157302164708687992e-01,1.230675651499791023e-01,8.495318742918479826e-02,1.186665871548690937e-01,1.425618701174787006e-01,4.150754368179369880e-02,6.005486314031840273e-02,1.342727652215396916e-01,9.029876557934279901e-02,8.886158983839219372e-02,1.079014848828194068e-01,1.557540700101376907e-01,6.834873874411109829e-02,1.342679945136859010e-01,4.687220466336689678e-02,8.202278013000169343e-02,1.001025702188561989e-01,1.152280994692587018e-01,1.123430138946865942e-01,1.186725505396862973e-01,9.911026298527039757e-02,1.332864213727711911e-01,6.200608265251349865e-02,1.059550360784781015e-01,9.619893851750249691e-02,9.278788240205139426e-02,1.215814896535273026e-01,1.035303238117954994e-01,1.181644701532589964e-01,7.323275090941619436e-02,4.786212654302580277e-02,1.020633311467588067e-01,9.227980201562399620e-02,8.299481185520900250e-02,1.166891287494782048e-01,7.227741666169709700e-02,1.269485359890273890e-01,7.421909475818469493e-02
6.494722404436749363e-02,1.313113483213070865e-01,8.301747271751440393e-02,1.308557457212713993e-01,1.196004532172461055e-01,8.594788001669739774e-02,1.196588943884547979e-01,6.786570457391609412e-02,7.910787763134349837e-02,9.083785556681969742e-02,6.542310215278189511e-02,1.181907090464547061e-01,9.131015564434369347e-02,9.574691394835699310e-02,1.274530383445643122e-01,1.176659311825390963e-01,7.127676068936719678e-02,7.566581191484279822e-02,5.858548512135480085e-02,7.912218975490489803e-02,8.644164827956339614e-02,1.259478800166974888e-01,1.283976384996123876e-01,5.616077285467230285e-02,9.765281173594130004e-02,1.103321605343191986e-01,1.123036555548928977e-01,1.137360605879896985e-01,8.250342894626989942e-02,1.195730216470868024e-01,9.570159222374620411e-02,5.516369491323269703e-02,8.201920209911139903e-02,5.176218021348909931e-02,1.391388872323930936e-01,1.108175800584410980e-01,1.010698312362096063e-01,9.227980201562399620e-02,1.083880970839048025e-01,1.220597531158685023e-01,5.615480946985500210e-02,9.327210924920979751e-02,1.313542846919910911e-01,6.054266801836719752e-02,6.248792414574509679e-02,1.210984554833322985e-01,1.074446896058201956e-01,7.469020215874530577e-02,1.215624068221121956e-01,1.426167332577971125e-01,1.249806189993439981e-01,9.911384101616070585e-02,1.323060409088198108e-01,4.930526566879359779e-02,1.479611187309916864e-01,9.475460671477130281e-02,1.132983481424055944e-01,1.469628481125886954e-01,1.186642018009421984e-01,1.089069115630030976e-01,8.544337766116040511e-02,9.178245572186770340e-02,1.327950384638320880e-01,1.015981871310154966e-01,1.039835410579044023e-01,1.279372651917227988e-01,8.496630687578260455e-02,1.235112409803803962e-01,8.887470928499009715e-02,5.420239728069650015e-02,1.445226310453812946e-01,9.863915558470989775e-02,4.932077046931829939e-02,1.064452263104538055e-01,9.765281173594130004e-02,1.240157433359174027e-01,1.108235434432583988e-01,1.137933090822350057e-01,9.423340688174600133e-02,4.981692408611120004e-02,8.935178007036789771e-02,5.421432405033090041e-02,9.082354344325839490e-02,1.352507603315641904e-01,1.318194287077344984e-01,1.054743872622100065e-01,4.978472180809820347e-02,1.255137456020037068e-01,1.113149263521975019e-01,8.200131194465970497e-02,1.098992187965888989e-01,1.308426262746734958e-01,7.960880195599019660e-02,6.787166795873329772e-02,1.035016995646728943e-01,1.308748285526865063e-01,1.152006678990994959e-01,9.618224104001429908e-02,5.321963146281819684e-02
5.860337527580650185e-02,1.127819190172340974e-01,1.078907507901484958e-01,8.058679706601459825e-02,6.396684358041619667e-02,7.082712147414869930e-02,1.239978531814656948e-01,1.152304848231855972e-01,9.378376766652750385e-02,1.176862066909176996e-01,1.186463116464905043e-01,7.323752161726990173e-02,4.639394120102569713e-02,9.666169717931889782e-02,1.049865823841611978e-01,1.269389945733198077e-01,1.152173653765876937e-01,9.372651917228209950e-02,1.171924384280517012e-01,6.006440455602599787e-02,1.264738505575764005e-01,1.044713459359531971e-01,5.322917287852579893e-02,8.056055817281890241e-02,1.006034945435028000e-01,1.255065895402230070e-01,6.153020454409920126e-02,6.057487029638020104e-02,4.247719005307409867e-02,5.418927783409859672e-02,1.025499433478442024e-01,1.249853897071977055e-01,4.246764863736649659e-02,1.250032798616494134e-01,9.669270678036849531e-02,1.132566044486850027e-01,1.083952531456855023e-01,1.411235016995646963e-01,8.885562645357500400e-02,7.715069473433119884e-02,1.386642018009421884e-01,9.666288985628239405e-02,9.324825570994089985e-02,5.370505098694010326e-02,8.495199475222130203e-02,7.761583875007449507e-02,8.642614347903869454e-02,1.015480946985508059e-01,1.132673385413559969e-01,6.886158983839220371e-02,1.220681018546126012e-01,9.375991412725860619e-02,1.093482020394775933e-01,1.206273480827717015e-01,1.167082115808932979e-01,1.201359651738325984e-01,1.352710358399427104e-01,4.393702665633009846e-02,5.225594847635509771e-02,1.039763849961237996e-01,1.030389409028563963e-01,1.338028504979426048e-01,9.816566283022240547e-02,5.224282902975720122e-02,6.836543622159929612e-02,1.039978531814657048e-01,1.283988311765758006e-01,1.289104895938933959e-01,8.397877035005059387e-02,1.464678871727591869e-01,1.225654481483690050e-01,8.055340211103820258e-02,1.069425726042100983e-01,1.294364601347723909e-01,7.519589719124569749e-02,1.235064702725267027e-01,1.504132625678334945e-01,1.098968334426620036e-01,4.931838511539150122e-02,1.024950802075258044e-01,6.835470212892830189e-02,9.228218736955090540e-02,7.911026298527039369e-02,1.084000238535391958e-01,5.810602898205020211e-02,1.245178603375275000e-01,4.492098515117180085e-02,6.933508259287969600e-02,8.446061184328219895e-02,4.248076808396440002e-02,4.590494364601339916e-02,1.410853360367343989e-01,9.082235076629489867e-02,5.419285586498889806e-02,6.884847039179430028e-02,9.473075317550240515e-02,1.386594310930883978e-01,9.130180690559959455e-02,1.079157970063808064e-01
